,VendorNumber,VendorName,Brand,Description,ActualPrice,PurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesPrice,TotalSalesQuantity,TotalSalesDollars,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
100,660,SAZERAC NORTH AMERICA INC.,3684,Fleischmanns Royal Vodka,9.99,7.68,1750.0,52351,402055.67999999085,124102.29000002501,41161.0,419508.88999996136,75623.3699999887,17932.329999999994,17453.20999997051,4.160390975259694,0.7862505014230865,1.0434099326739295
101,3252,E & J GALLO WINERY,14622,La Marca Prosecco,12.99,8.66,750.0,46387,401711.42000000115,95161.8300000097,29500.0,371257.9999999851,3306.1299999999324,61966.909999999996,-30453.42000001605,-8.202764654234326,0.6359540388470908,0.9241908034379108
102,8004,SAZERAC CO INC,3246,Bentley's Vodka,8.79,6.71,1750.0,59841,401533.110000004,107712.65999997495,46723.0,410695.16999997693,85843.10999998957,50293.62000000002,9162.059999972931,2.2308662651117728,0.780785748901255,1.022817694909326
103,17035,PERNOD RICARD USA,8339,The Glenlivet 12 Yr Single,42.99,30.21,750.0,13250,400282.49999999977,251218.84999998132,8739.0,384311.6099999742,6885.829999999723,123780.21999999997,-15970.890000025567,-4.155713640820437,0.6595471698113208,0.9601009537013845
104,2555,DISARONNO INTERNATIONAL LLC,5312,Amaretto DiSaronno,21.99,14.7,750.0,27186,399634.20000000164,167386.5399999987,14589.0,339754.1099999793,11490.060000000694,5861.030000000001,-59880.09000002232,-17.62453734556028,0.5366365040829839,0.8501627488337533
105,3960,DIAGEO NORTH AMERICA INC,1869,Oban 14-Yr Single Malt,54.99,40.14,750.0,9892,397064.8799999979,219025.36999999144,6605.0,393679.9499999831,5203.6999999999025,257032.07000000007,-3384.930000014836,-0.8598177275766727,0.6677112818439143,0.9914751211438925
106,8112,MOET HENNESSY USA INC,8622,Dom Perignon,145.99,87.09,750.0,4544,395736.9599999989,204366.86999999726,2292.0,331770.0799999954,254.37000000000657,48347.26,-63966.8800000035,-19.28048484661558,0.5044014084507042,0.8383601066728675
107,3960,DIAGEO NORTH AMERICA INC,1868,Lagavulin Single Malt 16-Yr,66.99,49.62,750.0,7821,388078.02000000176,242670.33999998984,5378.0,386869.2199999862,4237.679999999972,257032.07000000007,-1208.800000015588,-0.31245701067033227,0.6876358521928142,0.9968851624216811
108,480,BACARDI USA INC,508,Bacardi Superior Rum,12.99,9.77,1000.0,38957,380609.8899999946,97312.51000000851,30073.0,409028.2699999781,31576.64999999866,89286.26999999999,28418.379999983474,6.947778939579163,0.7719536925327926,1.0746653745649748
109,3924,HEAVEN HILL DISTILLERIES,1180,Evan Williams Black Label B,16.99,13.07,1750.0,29070,379944.90000000445,181828.91999999128,21306.0,412799.93999996386,39147.76999999636,14069.869999999995,32855.03999995941,7.959070924274428,0.7329205366357069,1.0864731701885169
110,8112,MOET HENNESSY USA INC,4673,Hennessy VS Cognac,69.99,46.66,1750.0,8132,379439.1200000025,166911.29999999952,6120.0,409431.7999999921,11245.980000000243,48347.26,29992.679999989574,7.325439792412351,0.7525823905558289,1.0790447753515489
111,1128,BROWN-FORMAN CORP,2143,Canadian Mist,12.99,10.07,1750.0,37653,379165.7100000053,142698.400000014,29208.0,404209.91999996547,53664.36999999211,68601.68000000001,25044.20999996015,6.195842496879416,0.7757150824635487,1.0660508303874836
112,4425,MARTIGNETTI COMPANIES,11214,Caymus Cab Svgn Napa Vly,74.99,50.33,750.0,7505,377726.65000000165,163785.29999999912,5602.0,392007.0199999894,624.890000000022,144929.24,14280.369999987772,3.6428862932067276,0.746435709526982,1.0378060960220512
113,17035,PERNOD RICARD USA,2646,Chivas Regal,58.99,43.3,1750.0,8702,376796.5999999969,203801.9599999934,5920.0,334173.7999999891,10880.450000000385,123780.21999999997,-42622.80000000779,-12.75468034897086,0.6803033785336704,0.8868811448935363
114,7245,PROXIMO SPIRITS INC.,8691,Jose Cuervo Especial,14.99,11.9,750.0,31495,374790.4999999976,174219.76999999426,25916.0,406054.83999995625,20404.740000002264,38994.78000000001,31264.33999995864,7.699536348332163,0.8228607715510399,1.0834181762877095
115,3960,DIAGEO NORTH AMERICA INC,4330,Capt Morgan Spiced Rum 100,25.99,20.79,1750.0,17755,369126.44999999524,206828.62999998592,13492.0,369544.0799999726,24792.659999999305,257032.07000000007,417.6299999773619,0.11301222846741121,0.7598986201070121,1.001131400906051
116,1485,CASTLE BRANDS CORP.,4225,Goslings Black Seal Bermuda,24.99,18.37,1750.0,20089,369034.92999999056,183305.1599999932,16317.0,422046.829999972,29983.779999999,8497.589999999998,53011.899999981455,12.56066773442771,0.8122355517945145,1.1436500875404472
117,1392,CONSTELLATION BRANDS INC,6479,Clos du Bois Chard,8.99,5.95,750.0,61869,368120.55000000226,85734.94000000754,47008.0,439389.9199999709,5273.699999999935,79528.99,71269.36999996862,16.220073960725667,0.7597989299972523,1.193603345425753
118,4425,MARTIGNETTI COMPANIES,3485,Luksusowa Potato Vodka,19.99,15.03,1750.0,24202,363756.0599999934,185614.70999998896,18141.0,374954.589999968,33332.739999997866,144929.24,11198.529999974591,2.9866363284086073,0.7495661515577225,1.0307858238842118
119,17035,PERNOD RICARD USA,800,Jameson Irish Whiskey,31.99,24.02,1000.0,15142,363710.83999999886,91078.05000000283,7036.0,229022.63999999847,7387.800000000215,123780.21999999997,-134688.2000000004,-58.809993632071176,0.46466781138555013,0.6296832945644381
120,12546,JIM BEAM BRANDS COMPANY,1345,Basil Hayden Bourbon,37.99,28.45,750.0,12761,363050.4500000035,200782.8399999907,8944.0,344368.5599999826,7045.689999999748,123880.96999999999,-18681.89000002091,-5.424969689457671,0.7008855105399263,0.948541889976942
121,3664,WILLIAM GRANT & SONS INC,1956,Balvenie 12 Yr Doublewood S,53.99,39.99,750.0,9013,360429.8700000025,207472.94999999282,5118.0,302117.8199999902,4033.0799999999817,30234.42000000001,-58312.05000001227,-19.30109584400356,0.5678464440252968,0.8382152677856254
122,17035,PERNOD RICARD USA,2932,Jameson Black Barrel,31.99,24.61,750.0,14642,360339.62000000296,195330.93999999066,9875.0,315901.2499999824,7779.549999999664,123780.21999999997,-44438.37000002054,-14.067171307496572,0.6744297227154761,0.8766764254232711
123,12546,JIM BEAM BRANDS COMPANY,5391,Kamora Coffee,15.99,12.02,1750.0,29914,359566.279999989,172182.4799999937,23242.0,382133.5799999611,42702.91999999303,123880.96999999999,22567.29999997205,5.905605050457577,0.7769606204452765,1.0627625593811876
124,3960,DIAGEO NORTH AMERICA INC,1384,Bulleit 95 Rye,25.99,18.93,750.0,18900,357776.9999999982,178803.74999999424,12242.0,328666.57999997906,9642.540000000135,257032.07000000007,-29110.420000019134,-8.857128096206493,0.6477248677248677,0.9186352951698424
125,1392,CONSTELLATION BRANDS INC,38546,Mark West Pnt Nr Sonoma,9.99,5.06,750.0,70531,356886.85999999405,101732.24000001374,51984.0,493661.6599999671,5832.139999999893,79528.99,136774.79999997304,27.706182408409468,0.7370376146658916,1.383244146338073
126,12546,JIM BEAM BRANDS COMPANY,3982,Hornitos Reposado Tequila,19.99,14.38,750.0,24801,356638.37999999576,178165.24999999278,17565.0,374572.3499999665,13832.290000001132,123880.96999999999,17933.96999997075,4.787852066489252,0.7082375710656829,1.0502861469928473
127,3252,E & J GALLO WINERY,3180,New Amsterdam Vodka,16.99,10.94,1750.0,32413,354598.22000001767,182002.36999999004,27131.0,463657.68999994453,49849.14999999017,61966.909999999996,109059.46999992686,23.521548839174848,0.8370406935488847,1.3075578608373202
128,1128,BROWN-FORMAN CORP,1789,Jack Daniels Tennesse Fire,22.99,17.16,750.0,20590,353324.40000000066,179643.7799999933,14963.0,347815.3699999747,11784.290000000718,68601.68000000001,-5509.030000025989,-1.58389492679015,0.7267119961146188,0.9844080114477631
129,1485,CASTLE BRANDS CORP.,1269,Jeffersons Bourbon,25.99,19.11,750.0,18458,352732.3799999953,166977.16999999902,11707.0,310597.9299999839,9221.530000000032,8497.589999999998,-42134.45000001136,-13.565592661874321,0.6342507313901831,0.8805483919564971
130,3960,DIAGEO NORTH AMERICA INC,3456,Tanqueray Sterling Vodka,18.99,13.27,1750.0,26543,352225.6099999936,134998.05000001378,19994.0,377626.05999996886,36738.589999996795,257032.07000000007,25400.449999975273,6.726349871080764,0.7532682816561805,1.0721141486559587
131,4425,MARTIGNETTI COMPANIES,23143,Bogle Chard,6.79,4.65,750.0,74342,345690.29999999725,76956.1100000005,57351.0,464816.56999997597,6439.799999999905,144929.24,119126.26999997871,25.628662506585098,0.7714481719620134,1.3446040285191099
132,1128,BROWN-FORMAN CORP,1231,Jack Daniels No 7 Black,12.99,9.48,375.0,36450,345545.99999999895,150477.26000000833,22842.0,293447.5799999851,8974.09000000071,68601.68000000001,-52098.42000001384,-17.753910255459076,0.6266666666666667,0.8492286989286115
133,480,BACARDI USA INC,3344,Bombay Sapphire Gin,19.99,14.49,750.0,23798,344833.0200000061,188958.4899999903,18987.0,401673.1299999691,14952.450000001252,89286.26999999999,56840.109999963024,14.150837025112285,0.7978401546348433,1.1648337215501057
134,8004,SAZERAC CO INC,5191,Fireball Cinnamon Whiskey,9.99,7.93,375.0,43352,343781.36000000814,130539.33000002972,31909.0,318770.9099999792,12544.42000000057,50293.62000000002,-25010.45000002894,-7.845900995178817,0.7360444731500276,0.9272489642834959
135,3960,DIAGEO NORTH AMERICA INC,3878,Smirnoff 80 Proof,10.99,7.96,750.0,43015,342399.3999999967,136583.30000002144,31820.0,367011.7999999643,25052.900000003006,257032.07000000007,24612.3999999676,6.706160401374015,0.7397419504823899,1.0718821353073862
136,3960,DIAGEO NORTH AMERICA INC,3352,Ciroc Coconut Vodka,24.99,18.79,750.0,18095,340005.05000000034,72049.78999999956,14107.0,352772.9299999918,11110.900000000393,257032.07000000007,12767.879999991448,3.6192913101330495,0.779607626416137,1.0375520304771693
137,12546,JIM BEAM BRANDS COMPANY,3253,Gilbeys London Dry,12.49,9.08,1750.0,37423,339800.8400000012,123795.80000002115,29943.0,371650.5699999729,55015.02999999221,123880.96999999999,31849.729999971692,8.56980523397933,0.8001229190604708,1.0937305805364448
138,3664,WILLIAM GRANT & SONS INC,1921,Glenfiddich Special Rsv 12,67.99,52.71,1750.0,6436,339241.56000000105,160788.46000000046,3362.0,239143.37999999715,6179.770000000163,30234.42000000001,-100098.1800000039,-41.856973000885525,0.5223741454319453,0.7049353858648582
139,3960,DIAGEO NORTH AMERICA INC,4264,Capt Morgan Spiced Rum Trav,16.99,11.53,750.0,29352,338428.55999998923,168470.9999999975,23330.0,357700.69999996864,18368.120000001905,257032.07000000007,19272.13999997941,5.387783697370762,0.7948351049332243,1.0569459622437893
140,3960,DIAGEO NORTH AMERICA INC,2752,Johnnie Walker Black Label,38.99,26.31,750.0,12778,336189.1799999959,209096.62999998906,9824.0,369532.7599999784,7739.179999999697,257032.07000000007,33343.579999982496,9.023172938708992,0.7688214118015338,1.0991810027912943
141,12546,JIM BEAM BRANDS COMPANY,3997,Hornitos Plata Tequila,19.99,14.05,750.0,23835,334881.7499999959,185694.61999999112,18742.0,385115.57999996905,14758.340000001412,123880.96999999999,50233.829999973124,13.043832191877867,0.7863226347807846,1.1500046807566364
142,3664,WILLIAM GRANT & SONS INC,3234,Hendrick's Gin,62.99,45.92,1750.0,7290,334756.8000000001,227297.14999999065,5739.0,362523.6099999877,10547.750000000364,30234.42000000001,27766.8099999876,7.659310796333663,0.7872427983539094,1.0829462164771189
143,8004,SAZERAC CO INC,1767,Buffalo Trace Bourbon,24.99,19.37,750.0,17274,334597.38000000303,149970.99000000494,11166.0,279047.33999998996,8794.849999999871,50293.62000000002,-55550.040000013076,-19.907030828537938,0.6464050017367141,0.8339794531564695
144,3664,WILLIAM GRANT & SONS INC,5337,Drambuie,27.99,20.6,750.0,16167,333040.2000000021,162722.5899999997,9851.0,277992.48999999004,7760.069999999681,30234.42000000001,-55047.71000001207,-19.801869467773766,0.6093276427290159,0.8347115153065254
145,7239,REMY COINTREAU USA INC,4437,Mount Gay Eclipse,30.99,23.48,1750.0,14171,332735.08000000386,185266.82999999402,10615.0,365953.8499999812,19506.89000000014,16978.669999999995,33218.76999997732,9.077311251126071,0.7490649918848352,1.0998354907453007
146,1392,CONSTELLATION BRANDS INC,11213,Meiomi Pnt Nr,19.99,12.66,750.0,26190,331565.4000000009,112659.98000001059,18230.0,359228.6999999883,2040.1299999999355,79528.99,27663.299999987416,7.700748854417344,0.6960672012218404,1.0834324088098075
147,8004,SAZERAC CO INC,5299,Southern Comfort,21.99,15.26,1750.0,21713,331340.37999999657,75493.11000000068,10322.0,223145.77999999974,18965.320000000065,50293.62000000002,-108194.59999999683,-48.48606144377768,0.47538341085985353,0.6734638862911971
148,7239,REMY COINTREAU USA INC,782,Remy Martin 1738 Accord Ryl,54.99,35.15,750.0,9415,330937.250000001,114224.1300000044,6875.0,333364.2499999926,5414.349999999927,16978.669999999995,2426.999999991618,0.7280324749854467,0.7302177376526819,1.0073337165882403
149,3960,DIAGEO NORTH AMERICA INC,2889,Buchanans Deluxe 12Yr Scotch,31.99,23.07,750.0,14260,328978.1999999996,57851.28999999914,8984.0,292287.1599999976,7074.749999999932,257032.07000000007,-36691.040000002016,-12.55307964947975,0.6300140252454418,0.8884696919127102
150,3960,DIAGEO NORTH AMERICA INC,3549,Ketel One Vodka,26.99,17.82,750.0,18322,326498.04,162681.6999999995,12026.0,301585.7399999863,9471.62000000005,257032.07000000007,-24912.300000013667,-8.260436982204396,0.6563693919877742,0.923698469981585
151,17035,PERNOD RICARD USA,857,Kahlua,21.99,16.17,1000.0,20165,326068.0499999993,150015.8200000054,13245.0,314144.54999998875,13907.249999999669,123780.21999999997,-11923.500000010536,-3.7955457129563324,0.6568311430696752,0.9634324798151473
152,3960,DIAGEO NORTH AMERICA INC,8506,Myers Original Dark Rum,29.99,21.42,1750.0,15187,325305.53999999695,152421.85000000388,10437.0,328865.62999998545,19179.430000000222,257032.07000000007,3560.0899999885005,1.0825363538259252,0.6872325014815303,1.0109438345255004
153,4425,MARTIGNETTI COMPANIES,14672,Duckhorn Decoy Cab Svgn,21.99,11.61,750.0,27814,322920.540000002,103240.39999999818,15546.0,299033.94000000047,1738.4799999999682,144929.24,-23886.60000000155,-7.987922708707082,0.5589271589846839,0.9260294808128297
154,4425,MARTIGNETTI COMPANIES,6579,J Lohr Riverstone Chard,8.99,5.8,750.0,54960,318768.0000000009,93966.25000000568,41175.0,450651.9499999876,4619.719999999879,144929.24,131883.94999998674,29.265145751613936,0.7491812227074236,1.413730205039359
155,3252,E & J GALLO WINERY,2164,New Amsterdam Gin,16.99,12.14,1750.0,26071,316501.9400000042,163966.44999999908,19233.0,340192.66999997623,35339.06999999682,61966.909999999996,23690.72999997204,6.963915477653794,0.7377162364312838,1.0748517686810126
156,2000,SOUTHERN WINE & SPIRITS NE,27854,F Coppola Black Label Claret,14.99,10.2,750.0,30869,314863.8000000015,99003.68000000731,22655.0,329192.049999985,2536.42999999992,19016.59,14328.249999983527,4.35255043370099,0.7339078039457061,1.0455061839436082
157,8112,MOET HENNESSY USA INC,3682,Belvedere Vodka,22.99,16.66,750.0,18848,314007.68,152457.35000000458,12670.0,293411.29999998736,9978.940000000286,48347.26,-20596.380000012636,-7.019627396768128,0.6722198641765704,0.9344080374084716
158,9552,M S WALKER INC,7878,Allens Coffee Brandy,15.99,9.99,1750.0,31200,311688.00000000524,90025.11000000565,23558.0,357538.41999998246,43287.56999999665,55551.819999999985,45850.419999977225,12.823914140466211,0.7550641025641026,1.1471035779368357
159,2561,EDRINGTON AMERICAS,1634,The Famous Grouse,29.99,20.73,1750.0,15031,311592.63000000373,168904.979999998,10483.0,327401.1699999876,19263.650000000205,9654.500000000002,15808.539999983856,4.828492213385937,0.6974253210032599,1.0507346402897388
160,12546,JIM BEAM BRANDS COMPANY,3444,Hornitos Plata Tequila,39.99,29.13,1750.0,10636,309826.6800000047,189549.64999999272,8128.0,297437.7199999886,14937.170000000593,123880.96999999999,-12388.960000016086,-4.165228270313718,0.7641970665663783,0.9600132564438417
161,17035,PERNOD RICARD USA,2426,The Glenlivet 15Yr FrenchOak,51.99,41.59,750.0,7445,309637.55,179420.9299999978,5070.0,282714.2999999907,3995.579999999983,123780.21999999997,-26923.250000009313,-9.523129887667587,0.6809939556749496,0.9130491440718049
162,1392,CONSTELLATION BRANDS INC,32915,Kim Crawford Svgn Bl Marlbro,14.99,9.99,750.0,30842,308111.58000000525,97493.49000000807,23978.0,368683.2199999851,2687.1699999999223,79528.99,60571.639999979816,16.429182754773127,0.7774463394073017,1.1965899496538843
163,4425,MARTIGNETTI COMPANIES,35412,Yellow Tail Chard Ausl,9.99,5.97,1500.0,51294,306225.18000000564,89963.09999998803,39298.0,379544.22000002436,8826.53999999994,144929.24,73319.04000001872,19.31765421167895,0.7661324911295668,1.2394285146636779
164,3960,DIAGEO NORTH AMERICA INC,3840,Smirnoff Raspberry Vodka,22.99,14.39,1750.0,21076,303283.6400000054,177774.46999999325,16262.0,344083.37999997434,29881.419999998467,257032.07000000007,40799.73999996891,11.857515466155892,0.7715885367242361,1.1345266760843684
165,9552,M S WALKER INC,3769,Jenkins Vodka,9.49,7.02,1750.0,42549,298693.9799999946,105291.64000001864,31661.0,300242.8899999927,58170.01999999251,55551.819999999985,1548.9099999980535,0.5158856551101315,0.7441067945192601,1.0051856083607646
166,8673,STE MICHELLE WINE ESTATES,8815,Ch Ste Michelle Chard Colmbi,8.99,6.07,750.0,48853,296537.71000000084,74339.53999999572,35733.0,322626.6899999948,4007.5199999999263,15919.700000000003,26088.979999993986,8.086429551130566,0.7314392156060017,1.0879786250456778
167,3960,DIAGEO NORTH AMERICA INC,3879,Smirnoff 80 Proof Traveler,12.99,7.91,750.0,37344,295391.0400000049,148177.7200000116,29954.0,346232.45999997226,23580.490000002555,257032.07000000007,50841.41999996733,14.684186456686183,0.8021101113967438,1.172115647109562
168,12546,JIM BEAM BRANDS COMPANY,1375,Jim Beam,14.49,11.5,750.0,25183,289604.5,156182.33000000333,19328.0,296816.2199999791,15220.880000001887,123880.96999999999,7211.7199999790755,2.42969201615046,0.7675018861930668,1.0249019611227694
169,8892,TRINCHERO FAMILY ESTATES,41034,Menage a Trois Red,8.99,5.26,750.0,54738,287921.8799999947,103635.41000001633,41109.0,386556.86999997136,4606.309999999902,11595.970000000003,98634.98999997665,25.516294665771678,0.7510139208593665,1.3425755277785019
170,1128,BROWN-FORMAN CORP,1545,Gentleman Jack,29.99,19.42,750.0,14785,287124.70000000007,190856.84999999183,10328.0,301648.71999998635,8136.849999999627,68601.68000000001,14524.019999986282,4.814878710570009,0.6985458234697328,1.0505843628220988
171,480,BACARDI USA INC,2665,Dewars White Label,19.99,15.38,750.0,18574,285668.11999999546,170039.18999999642,15032.0,313049.67999998,11839.530000000934,89286.26999999999,27381.559999984573,8.746713940096127,0.8093033272316141,1.09585094759606
172,1128,BROWN-FORMAN CORP,1770,Jack Daniels Tennessee Fire,38.99,26.42,1750.0,10746,283909.31999999785,174718.78999999733,7366.0,284490.33999999147,13537.550000000509,68601.68000000001,581.0199999936158,0.20423189061309893,0.685464358831193,1.0020464985087267
173,4425,MARTIGNETTI COMPANIES,6595,Bogle Merlot,6.95,4.48,750.0,63188,283082.2400000021,83405.30000000444,46344.0,374297.2199999722,5198.969999999819,144929.24,91214.97999997012,24.369665369135497,0.7334303981768691,1.3222207793748186
174,1392,CONSTELLATION BRANDS INC,35472,R M Woodbridge Pnt Grigio,8.99,5.88,1500.0,47207,277577.15999999834,98225.4800000126,34722.0,353510.7799999783,7796.289999999973,79528.99,75933.61999997997,21.479859822092166,0.7355265108988074,1.2735586025881251
175,8004,SAZERAC CO INC,5105,Dr McGillicuddy's Mentholmnt,25.99,14.81,1750.0,18007,266683.66999999026,153439.61000000374,12824.0,292537.75999998744,23565.189999999657,50293.62000000002,25854.089999997173,8.837864212810778,0.7121674904203921,1.0969466559388437
